K, Recall
125, 0.6666666666666666
126, 0.6666666666666666
127, 0.6666666666666666
128, 0.6666666666666666
129, 0.6666666666666666
130, 0.6666666666666666
131, 0.6666666666666666
132, 0.6666666666666666
133, 0.6666666666666666
134, 0.6666666666666666
135, 0.6666666666666666
136, 0.6666666666666666
137, 0.6666666666666666
138, 0.6666666666666666
139, 0.6666666666666666
140, 0.6666666666666666
141, 0.6666666666666666
142, 0.6666666666666666
143, 0.6666666666666666
144, 0.6666666666666666
145, 0.6666666666666666
146, 0.6666666666666666
147, 0.6666666666666666
148, 0.6666666666666666
149, 0.6666666666666666
150, 0.6666666666666666
151, 0.6666666666666666
152, 0.6666666666666666
153, 0.6666666666666666
154, 0.6666666666666666
155, 0.6666666666666666
156, 0.6666666666666666
157, 0.6666666666666666
158, 0.6666666666666666
159, 0.6666666666666666
160, 0.6666666666666666
161, 0.6666666666666666
162, 0.6666666666666666
163, 0.6666666666666666
164, 0.6666666666666666
165, 0.6666666666666666
166, 0.6666666666666666
167, 0.6666666666666666
168, 0.6666666666666666
169, 0.6666666666666666
170, 0.6666666666666666
171, 0.6666666666666666
172, 0.6666666666666666
173, 0.6666666666666666
174, 0.6666666666666666
175, 0.6666666666666666
176, 0.6666666666666666
177, 0.6666666666666666
178, 0.6666666666666666
179, 0.6666666666666666
180, 0.6666666666666666
181, 0.6666666666666666
182, 0.6666666666666666
183, 0.6666666666666666
184, 0.6666666666666666
185, 0.6666666666666666
186, 0.6666666666666666
187, 0.6666666666666666
188, 0.6666666666666666
189, 0.6666666666666666
190, 0.6666666666666666
191, 0.6666666666666666
192, 0.6666666666666666
193, 0.6666666666666666
194, 0.6666666666666666
195, 0.6666666666666666
196, 0.6666666666666666
197, 0.6666666666666666
198, 0.6666666666666666
199, 0.6666666666666666
200, 0.6666666666666666
201, 0.6666666666666666
202, 0.6666666666666666
203, 0.6666666666666666
204, 0.6666666666666666
205, 0.6666666666666666
206, 0.6666666666666666
207, 0.6666666666666666
208, 0.6666666666666666
209, 0.6666666666666666
210, 0.6666666666666666
211, 0.6666666666666666
212, 0.6666666666666666
213, 0.6666666666666666
214, 0.6666666666666666
215, 0.6666666666666666
216, 0.6666666666666666
217, 0.6666666666666666
218, 0.6666666666666666
219, 0.6666666666666666
220, 0.6666666666666666
221, 0.6666666666666666
222, 0.6666666666666666
223, 0.6666666666666666
224, 0.6666666666666666
225, 0.6666666666666666
226, 0.6666666666666666
227, 0.6666666666666666
228, 0.6666666666666666
229, 0.6666666666666666
230, 0.6666666666666666
231, 0.6666666666666666
232, 0.6666666666666666
233, 0.6666666666666666
234, 0.6666666666666666
235, 0.6666666666666666
236, 0.6666666666666666
237, 0.6666666666666666
238, 0.6666666666666666
239, 0.6666666666666666
240, 0.6666666666666666
241, 0.6666666666666666
242, 0.6666666666666666
243, 0.6666666666666666
244, 0.6666666666666666
245, 0.6666666666666666
246, 0.6666666666666666
247, 0.6666666666666666
248, 0.6666666666666666
249, 0.6666666666666666
250, 0.6666666666666666
251, 0.6666666666666666
252, 0.6666666666666666
253, 0.6666666666666666
254, 0.6666666666666666
255, 0.6666666666666666
256, 0.6666666666666666
257, 0.6666666666666666
258, 0.6666666666666666
259, 0.6666666666666666
260, 0.6666666666666666
261, 0.6666666666666666
262, 0.6666666666666666
263, 0.6666666666666666
264, 0.6666666666666666
265, 0.6666666666666666
266, 0.6666666666666666
267, 0.6666666666666666
268, 0.6666666666666666
269, 0.6666666666666666
270, 0.6666666666666666
271, 0.6666666666666666
272, 0.6666666666666666
273, 0.6666666666666666
274, 0.6666666666666666
275, 0.6666666666666666
276, 0.6666666666666666
277, 0.6666666666666666
278, 0.6666666666666666
279, 0.6666666666666666
280, 0.6666666666666666
281, 0.6666666666666666
282, 0.6666666666666666
283, 0.6666666666666666
284, 0.6666666666666666
285, 0.6666666666666666
286, 0.6666666666666666
287, 0.6666666666666666
288, 0.6666666666666666
289, 0.6666666666666666
290, 0.6666666666666666
291, 0.6666666666666666
292, 0.6666666666666666
293, 0.6666666666666666
294, 0.6666666666666666
295, 0.6666666666666666
296, 0.6666666666666666
297, 0.6666666666666666
298, 0.6666666666666666
299, 0.6666666666666666
300, 0.6666666666666666
301, 0.6666666666666666
302, 0.6666666666666666
303, 0.6666666666666666
304, 0.6666666666666666
305, 0.6666666666666666
306, 0.6666666666666666
307, 0.6666666666666666
308, 0.6666666666666666
309, 0.6666666666666666
310, 0.6666666666666666
311, 0.6666666666666666
312, 0.6666666666666666
313, 0.6666666666666666
314, 0.6666666666666666
315, 0.6666666666666666
316, 0.6666666666666666
317, 0.6666666666666666
318, 0.6666666666666666
319, 0.6666666666666666
320, 0.6666666666666666
321, 0.6666666666666666
322, 0.6666666666666666
323, 0.6666666666666666
324, 0.6666666666666666
325, 0.6666666666666666
326, 0.6666666666666666
327, 0.6666666666666666
328, 0.6666666666666666
329, 0.6666666666666666
330, 0.6666666666666666
331, 0.6666666666666666
332, 0.6666666666666666
333, 0.6666666666666666
334, 0.6666666666666666
335, 0.6666666666666666
336, 0.6666666666666666
337, 0.6666666666666666
338, 0.6666666666666666
339, 0.6666666666666666
340, 0.6666666666666666
341, 0.6666666666666666
342, 0.6666666666666666
343, 0.6666666666666666
344, 0.6666666666666666
345, 0.6666666666666666
346, 0.6666666666666666
347, 0.6666666666666666
348, 0.6666666666666666
349, 0.6666666666666666
350, 0.6666666666666666
351, 0.6666666666666666
352, 0.6666666666666666
353, 0.6666666666666666
354, 0.6666666666666666
355, 0.6666666666666666
356, 0.6666666666666666
357, 0.6666666666666666
358, 0.6666666666666666
359, 0.6666666666666666
360, 0.6666666666666666
361, 0.6666666666666666
362, 0.6666666666666666
363, 0.6666666666666666
364, 0.6666666666666666
365, 0.6666666666666666
366, 0.6666666666666666
367, 0.6666666666666666
368, 0.6666666666666666
369, 0.6666666666666666
370, 0.6666666666666666
371, 0.6666666666666666
372, 0.6666666666666666
373, 0.6666666666666666
374, 0.6666666666666666
375, 0.6666666666666666
376, 0.6666666666666666
377, 0.6666666666666666
378, 0.6666666666666666
379, 0.6666666666666666
380, 0.6666666666666666
381, 0.6666666666666666
382, 0.6666666666666666
383, 0.6666666666666666
384, 0.6666666666666666
385, 0.6666666666666666
386, 0.6666666666666666
387, 0.6666666666666666
388, 0.6666666666666666
389, 0.6666666666666666
390, 0.6666666666666666
391, 0.6666666666666666
392, 0.6666666666666666
393, 0.6666666666666666
394, 0.6666666666666666
395, 0.6666666666666666
396, 0.6666666666666666
397, 0.6666666666666666
398, 0.6666666666666666
399, 0.6666666666666666
400, 0.6666666666666666
401, 0.6666666666666666
402, 0.6666666666666666
403, 0.6666666666666666
404, 0.6666666666666666
405, 0.6666666666666666
406, 0.6666666666666666
407, 0.6666666666666666
408, 0.6666666666666666
409, 0.6666666666666666
410, 0.6666666666666666
411, 0.6666666666666666
412, 0.6666666666666666
413, 0.6666666666666666
414, 0.6666666666666666
415, 0.6666666666666666
416, 0.6666666666666666
417, 0.6666666666666666
418, 0.6666666666666666
419, 0.6666666666666666
420, 0.6666666666666666
421, 0.6666666666666666
422, 0.6666666666666666
423, 0.6666666666666666
424, 0.6666666666666666
425, 0.6666666666666666
426, 0.6666666666666666
427, 0.6666666666666666
428, 0.6666666666666666
429, 0.6666666666666666
430, 0.6666666666666666
431, 0.6666666666666666
432, 0.6666666666666666
433, 0.6666666666666666
434, 0.6666666666666666
435, 0.6666666666666666
436, 0.6666666666666666
437, 0.6666666666666666
438, 0.6666666666666666
439, 0.6666666666666666
440, 0.6666666666666666
441, 0.6666666666666666
442, 0.6666666666666666
443, 0.6666666666666666
444, 0.6666666666666666
445, 0.6666666666666666
446, 0.6666666666666666
447, 0.6666666666666666
448, 0.6666666666666666
449, 0.6666666666666666
450, 0.6666666666666666
451, 0.6666666666666666
452, 0.6666666666666666
453, 0.6666666666666666
454, 0.6666666666666666
455, 0.6666666666666666
456, 0.6666666666666666
457, 0.6666666666666666
458, 0.6666666666666666
459, 0.6666666666666666
460, 0.6666666666666666
461, 0.6666666666666666
462, 0.6666666666666666
463, 0.6666666666666666
464, 0.6666666666666666
465, 0.6666666666666666
466, 0.6666666666666666
467, 0.6666666666666666
468, 0.6666666666666666
469, 0.6666666666666666
470, 0.6666666666666666
471, 0.6666666666666666
472, 0.6666666666666666
473, 0.6666666666666666
474, 0.6666666666666666
475, 0.6666666666666666
476, 0.6666666666666666
477, 0.6666666666666666
478, 0.6666666666666666
479, 0.6666666666666666
480, 0.6666666666666666
481, 0.6666666666666666
482, 0.6666666666666666
483, 0.6666666666666666
484, 0.6666666666666666
485, 0.6666666666666666
486, 0.6666666666666666
487, 0.6666666666666666
488, 0.6666666666666666
489, 0.6666666666666666
490, 0.6666666666666666
491, 0.6666666666666666
492, 0.6666666666666666
493, 0.6666666666666666
494, 0.6666666666666666
495, 0.6666666666666666
496, 0.6666666666666666
497, 0.6666666666666666
498, 0.6666666666666666
499, 0.6666666666666666
500, 0.6666666666666666
501, 0.6666666666666666
502, 0.6666666666666666
503, 0.6666666666666666
504, 0.6666666666666666
505, 0.6666666666666666
506, 0.6666666666666666
507, 0.6666666666666666
508, 0.6666666666666666
509, 0.6666666666666666
510, 0.6666666666666666
511, 0.6666666666666666
512, 0.6666666666666666
513, 0.6666666666666666
514, 0.6666666666666666
515, 0.6666666666666666
516, 0.6666666666666666
517, 0.6666666666666666
518, 0.6666666666666666
519, 0.6666666666666666
520, 0.6666666666666666
521, 0.6666666666666666
522, 0.6666666666666666
523, 0.6666666666666666
524, 0.6666666666666666
525, 0.6666666666666666
526, 0.6666666666666666
527, 0.6666666666666666
528, 0.6666666666666666
529, 0.6666666666666666
530, 0.6666666666666666
531, 0.6666666666666666
532, 0.6666666666666666
533, 0.6666666666666666
534, 0.6666666666666666
535, 0.6666666666666666
536, 0.6666666666666666
537, 0.6666666666666666
538, 0.6666666666666666
539, 0.6666666666666666
540, 0.6666666666666666
541, 0.6666666666666666
542, 0.6666666666666666
543, 0.6666666666666666
544, 0.6666666666666666
545, 0.6666666666666666
546, 0.6666666666666666
547, 0.6666666666666666
548, 0.6666666666666666
549, 0.6666666666666666
550, 0.6666666666666666
551, 0.6666666666666666
552, 0.6666666666666666
553, 0.6666666666666666
554, 0.6666666666666666
555, 0.6666666666666666
556, 0.6666666666666666
557, 0.6666666666666666
558, 0.6666666666666666
559, 0.6666666666666666
560, 0.6666666666666666
561, 0.6666666666666666
562, 0.6666666666666666
563, 0.6666666666666666
564, 0.6666666666666666
565, 0.6666666666666666
566, 0.6666666666666666
567, 0.6666666666666666
568, 0.6666666666666666
569, 0.6666666666666666
570, 0.6666666666666666
571, 0.6666666666666666
572, 0.6666666666666666
573, 0.6666666666666666
574, 0.6666666666666666
575, 0.6666666666666666
576, 0.6666666666666666
577, 0.6666666666666666
578, 0.6666666666666666
579, 0.6666666666666666
580, 0.6666666666666666
581, 0.6666666666666666
582, 0.6666666666666666
583, 0.6666666666666666
584, 0.6666666666666666
585, 0.6666666666666666
586, 0.6666666666666666
587, 0.6666666666666666
588, 0.6666666666666666
589, 0.6666666666666666
590, 0.6666666666666666
591, 0.6666666666666666
592, 0.6666666666666666
593, 0.6666666666666666
594, 0.6666666666666666
595, 0.6666666666666666
596, 0.6666666666666666
597, 0.6666666666666666
598, 0.6666666666666666
599, 0.6666666666666666
600, 0.6666666666666666
601, 0.6666666666666666
602, 0.6666666666666666
603, 0.6666666666666666
604, 0.6666666666666666
605, 0.6666666666666666
606, 0.6666666666666666
607, 0.6666666666666666
608, 0.6666666666666666
609, 0.6666666666666666
610, 0.6666666666666666
611, 0.6666666666666666
612, 0.6666666666666666
613, 0.6666666666666666
614, 0.6666666666666666
615, 0.6666666666666666
616, 0.6666666666666666
617, 0.6666666666666666
618, 0.6666666666666666
619, 0.6666666666666666
620, 0.6666666666666666
621, 0.6666666666666666
622, 0.6666666666666666
623, 0.6666666666666666
624, 0.6666666666666666
625, 0.6666666666666666
626, 0.6666666666666666
627, 0.6666666666666666
628, 0.6666666666666666
629, 0.6666666666666666
630, 0.6666666666666666
631, 0.6666666666666666
632, 0.6666666666666666
633, 0.6666666666666666
634, 0.6666666666666666
635, 0.6666666666666666
636, 0.6666666666666666
637, 0.6666666666666666
638, 0.6666666666666666
639, 0.6666666666666666
640, 0.6666666666666666
641, 0.6666666666666666
642, 0.6666666666666666
643, 0.6666666666666666
644, 0.6666666666666666
645, 0.6666666666666666
646, 0.6666666666666666
647, 0.6666666666666666
648, 0.6666666666666666
649, 0.6666666666666666
650, 0.6666666666666666
651, 0.6666666666666666
652, 0.6666666666666666
653, 0.6666666666666666
654, 0.6666666666666666
655, 0.6666666666666666
656, 0.6666666666666666
657, 0.6666666666666666
658, 0.6666666666666666
659, 0.6666666666666666
660, 0.6666666666666666
661, 0.6666666666666666
662, 0.6666666666666666
663, 0.6666666666666666
664, 0.6666666666666666
665, 0.6666666666666666
666, 0.6666666666666666
667, 0.6666666666666666
668, 0.6666666666666666
669, 0.6666666666666666
670, 0.6666666666666666
671, 0.6666666666666666
672, 0.6666666666666666
673, 0.6666666666666666
674, 0.6666666666666666
675, 0.6666666666666666
676, 0.6666666666666666
677, 0.6666666666666666
678, 0.6666666666666666
679, 0.6666666666666666
680, 0.6666666666666666
681, 0.6666666666666666
682, 0.6666666666666666
683, 0.6666666666666666
684, 0.6666666666666666
685, 0.6666666666666666
686, 0.6666666666666666
687, 0.6666666666666666
688, 0.6666666666666666
689, 0.6666666666666666
690, 0.6666666666666666
691, 0.6666666666666666
692, 0.6666666666666666
693, 0.6666666666666666
694, 0.6666666666666666
695, 0.6666666666666666
696, 0.6666666666666666
697, 0.6666666666666666
698, 0.6666666666666666
699, 0.6666666666666666
700, 0.6666666666666666
701, 0.6666666666666666
702, 0.6666666666666666
703, 0.6666666666666666
704, 0.6666666666666666
705, 0.6666666666666666
706, 0.6666666666666666
707, 0.6666666666666666
708, 0.6666666666666666
709, 0.6666666666666666
710, 0.6666666666666666
711, 0.6666666666666666
712, 0.6666666666666666
713, 0.6666666666666666
714, 0.6666666666666666
715, 0.6666666666666666
716, 0.6666666666666666
717, 0.6666666666666666
718, 0.6666666666666666
719, 0.6666666666666666
720, 0.6666666666666666
721, 0.6666666666666666
722, 0.6666666666666666
723, 0.6666666666666666
724, 0.6666666666666666
725, 0.6666666666666666
726, 0.6666666666666666
727, 0.6666666666666666
728, 0.6666666666666666
729, 0.6666666666666666
730, 0.6666666666666666
731, 0.6666666666666666
732, 0.6666666666666666
733, 0.6666666666666666
734, 0.6666666666666666
735, 0.6666666666666666
736, 0.6666666666666666
737, 0.6666666666666666
738, 0.6666666666666666
739, 0.6666666666666666
740, 0.6666666666666666
741, 0.6666666666666666
742, 0.6666666666666666
743, 0.6666666666666666
744, 0.6666666666666666
745, 0.6666666666666666
746, 0.6666666666666666
747, 0.6666666666666666
748, 0.6666666666666666
749, 0.6666666666666666
750, 0.6666666666666666
751, 0.6666666666666666
752, 0.6666666666666666
753, 0.6666666666666666
754, 0.6666666666666666
755, 0.6666666666666666
756, 0.6666666666666666
757, 0.6666666666666666
758, 0.6666666666666666
759, 0.6666666666666666
760, 0.6666666666666666
761, 0.6666666666666666
762, 0.6666666666666666
763, 0.6666666666666666
764, 0.6666666666666666
765, 0.6666666666666666
766, 0.6666666666666666
767, 0.6666666666666666
768, 0.6666666666666666
769, 0.6666666666666666
770, 0.6666666666666666
771, 0.6666666666666666
772, 0.6666666666666666
773, 0.6666666666666666
774, 0.6666666666666666
775, 0.6666666666666666
776, 0.6666666666666666
777, 0.6666666666666666
778, 0.6666666666666666
779, 0.6666666666666666
780, 0.6666666666666666
781, 0.6666666666666666
782, 0.6666666666666666
783, 0.6666666666666666
784, 0.6666666666666666
785, 0.6666666666666666
786, 0.6666666666666666
787, 0.6666666666666666
788, 0.6666666666666666
789, 0.6666666666666666
790, 0.6666666666666666
791, 0.6666666666666666
792, 0.6666666666666666
793, 0.6666666666666666
794, 0.6666666666666666
795, 0.6666666666666666
796, 0.6666666666666666
797, 0.6666666666666666
798, 0.6666666666666666
799, 0.6666666666666666
800, 0.6666666666666666
801, 0.6666666666666666
802, 0.6666666666666666
803, 0.6666666666666666
804, 0.6666666666666666
805, 0.6666666666666666
806, 0.6666666666666666
807, 0.6666666666666666
808, 0.6666666666666666
809, 0.6666666666666666
810, 0.6666666666666666
811, 0.6666666666666666
812, 0.6666666666666666
813, 0.6666666666666666
814, 0.6666666666666666
815, 0.6666666666666666
816, 0.6666666666666666
817, 0.6666666666666666
818, 0.6666666666666666
819, 0.6666666666666666
820, 0.6666666666666666
821, 0.6666666666666666
822, 0.6666666666666666
823, 0.6666666666666666
824, 0.6666666666666666
825, 0.6666666666666666
826, 0.6666666666666666
827, 0.6666666666666666
828, 0.6666666666666666
829, 0.6666666666666666
830, 0.6666666666666666
831, 0.6666666666666666
832, 0.6666666666666666
833, 0.6666666666666666
834, 0.6666666666666666
835, 0.6666666666666666
836, 0.6666666666666666
837, 0.6666666666666666
838, 0.6666666666666666
839, 0.6666666666666666
840, 0.6666666666666666
841, 0.6666666666666666
842, 0.6666666666666666
843, 0.6666666666666666
844, 0.6666666666666666
845, 0.6666666666666666
846, 0.6666666666666666
847, 0.6666666666666666
848, 0.6666666666666666
849, 0.6666666666666666
850, 0.6666666666666666
851, 0.6666666666666666
852, 0.6666666666666666
853, 0.6666666666666666
854, 0.6666666666666666
855, 0.6666666666666666
856, 0.6666666666666666
857, 0.6666666666666666
858, 0.6666666666666666
859, 0.6666666666666666
860, 0.6666666666666666
861, 0.6666666666666666
862, 0.6666666666666666
863, 0.6666666666666666
864, 0.6666666666666666
865, 0.6666666666666666
866, 0.6666666666666666
867, 0.6666666666666666
868, 0.6666666666666666
869, 0.6666666666666666
870, 0.6666666666666666
871, 0.6666666666666666
872, 0.6666666666666666
873, 0.6666666666666666
874, 0.6666666666666666
875, 0.6666666666666666
876, 0.6666666666666666
877, 0.6666666666666666
878, 0.6666666666666666
879, 0.6666666666666666
880, 0.6666666666666666
881, 0.6666666666666666
882, 0.6666666666666666
883, 0.6666666666666666
884, 0.6666666666666666
885, 0.6666666666666666
886, 0.6666666666666666
887, 0.6666666666666666
888, 0.6666666666666666
889, 0.6666666666666666
890, 0.6666666666666666
891, 0.6666666666666666
892, 0.6666666666666666
893, 0.6666666666666666
894, 0.6666666666666666
895, 0.6666666666666666
896, 0.6666666666666666
897, 0.6666666666666666
898, 0.6666666666666666
899, 0.6666666666666666
900, 0.6666666666666666
901, 0.6666666666666666
902, 0.6666666666666666
903, 0.6666666666666666
904, 0.6666666666666666
905, 0.6666666666666666
906, 0.6666666666666666
907, 0.6666666666666666
908, 0.6666666666666666
909, 0.6666666666666666
910, 0.6666666666666666
911, 0.6666666666666666
912, 0.6666666666666666
913, 0.6666666666666666
914, 0.6666666666666666
915, 0.6666666666666666
916, 0.6666666666666666
917, 0.6666666666666666
918, 0.6666666666666666
919, 0.6666666666666666
920, 0.6666666666666666
921, 0.6666666666666666
922, 0.6666666666666666
923, 0.6666666666666666
924, 0.6666666666666666
925, 0.6666666666666666
926, 0.6666666666666666
927, 0.6666666666666666
928, 0.6666666666666666
929, 0.6666666666666666
930, 0.6666666666666666
931, 0.6666666666666666
932, 0.6666666666666666
933, 0.6666666666666666
934, 0.6666666666666666
935, 0.6666666666666666
936, 0.6666666666666666
937, 0.6666666666666666
938, 0.6666666666666666
939, 0.6666666666666666
940, 0.6666666666666666
941, 0.6666666666666666
942, 0.6666666666666666
943, 0.6666666666666666
944, 0.6666666666666666
945, 0.6666666666666666
946, 0.6666666666666666
947, 0.6666666666666666
948, 0.6666666666666666
949, 0.6666666666666666
950, 0.6666666666666666
951, 0.6666666666666666
952, 0.6666666666666666
953, 0.6666666666666666
954, 0.6666666666666666
955, 0.6666666666666666
956, 0.6666666666666666
957, 0.6666666666666666
958, 0.6666666666666666
959, 0.6666666666666666
960, 0.6666666666666666
961, 0.6666666666666666
962, 0.6666666666666666
963, 0.6666666666666666
964, 0.6666666666666666
965, 0.6666666666666666
966, 0.6666666666666666
967, 0.6666666666666666
968, 0.6666666666666666
969, 0.6666666666666666
970, 0.6666666666666666
971, 0.6666666666666666
972, 0.6666666666666666
973, 0.6666666666666666
974, 0.6666666666666666
975, 0.6666666666666666
976, 0.6666666666666666
977, 0.6666666666666666
978, 0.6666666666666666
979, 0.6666666666666666
980, 0.6666666666666666
981, 0.6666666666666666
982, 0.6666666666666666
983, 0.6666666666666666
984, 0.6666666666666666
985, 0.6666666666666666
986, 0.6666666666666666
987, 0.6666666666666666
988, 0.6666666666666666
989, 0.6666666666666666
990, 0.6666666666666666
991, 0.6666666666666666
992, 0.6666666666666666
993, 0.6666666666666666
994, 0.6666666666666666
995, 0.6666666666666666
996, 0.6666666666666666
997, 0.6666666666666666
998, 0.6666666666666666
999, 0.6666666666666666
1000, 0.6666666666666666
1001, 0.6666666666666666
1002, 0.6666666666666666
1003, 0.6666666666666666
1004, 0.6666666666666666
1005, 0.6666666666666666
1006, 0.6666666666666666
1007, 0.6666666666666666
1008, 0.6666666666666666
1009, 0.6666666666666666
1010, 0.6666666666666666
1011, 0.6666666666666666
1012, 0.6666666666666666
1013, 0.6666666666666666
1014, 0.6666666666666666
1015, 0.6666666666666666
1016, 0.6666666666666666
1017, 0.6666666666666666
1018, 0.6666666666666666
1019, 0.6666666666666666
1020, 0.6666666666666666
1021, 0.6666666666666666
1022, 0.6666666666666666
1023, 0.6666666666666666
1024, 0.6666666666666666
1025, 0.6666666666666666
1026, 0.6666666666666666
1027, 0.6666666666666666
1028, 0.6666666666666666
1029, 0.6666666666666666
1030, 0.6666666666666666
1031, 0.6666666666666666
1032, 0.6666666666666666
1033, 0.6666666666666666
1034, 0.6666666666666666
1035, 0.6666666666666666
1036, 0.6666666666666666
1037, 0.6666666666666666
1038, 0.6666666666666666
1039, 0.6666666666666666
1040, 0.6666666666666666
1041, 0.6666666666666666
1042, 0.6666666666666666
1043, 0.6666666666666666
1044, 0.6666666666666666
1045, 0.6666666666666666
1046, 0.6666666666666666
1047, 0.6666666666666666
1048, 0.6666666666666666
1049, 0.6666666666666666
1050, 0.6666666666666666
1051, 0.6666666666666666
1052, 0.6666666666666666
1053, 0.6666666666666666
1054, 0.6666666666666666
1055, 0.6666666666666666
1056, 0.6666666666666666
1057, 0.6666666666666666
1058, 0.6666666666666666
1059, 0.6666666666666666
1060, 0.6666666666666666
1061, 0.6666666666666666
1062, 0.6666666666666666
1063, 0.6666666666666666
1064, 0.6666666666666666
1065, 0.6666666666666666
1066, 0.6666666666666666
1067, 0.6666666666666666
1068, 0.6666666666666666
1069, 0.6666666666666666
1070, 0.6666666666666666
1071, 0.6666666666666666
1072, 0.6666666666666666
1073, 0.6666666666666666
1074, 0.6666666666666666
1075, 0.6666666666666666
1076, 0.6666666666666666
1077, 0.6666666666666666
1078, 0.6666666666666666
1079, 0.6666666666666666
1080, 0.6666666666666666
1081, 0.6666666666666666
1082, 0.6666666666666666
1083, 0.6666666666666666
1084, 0.6666666666666666
1085, 0.6666666666666666
1086, 0.6666666666666666
1087, 0.6666666666666666
1088, 0.6666666666666666
1089, 0.6666666666666666
1090, 0.6666666666666666
1091, 0.6666666666666666
1092, 0.6666666666666666
1093, 0.6666666666666666
1094, 0.6666666666666666
1095, 0.6666666666666666
1096, 0.6666666666666666
1097, 0.6666666666666666
1098, 0.6666666666666666
1099, 0.6666666666666666
1100, 0.6666666666666666
1101, 0.6666666666666666
1102, 0.6666666666666666
1103, 0.6666666666666666
1104, 0.6666666666666666
1105, 0.6666666666666666
1106, 0.6666666666666666
1107, 0.6666666666666666
1108, 0.6666666666666666
1109, 0.6666666666666666
1110, 0.6666666666666666
1111, 0.6666666666666666
1112, 0.6666666666666666
1113, 0.6666666666666666
1114, 0.6666666666666666
1115, 0.6666666666666666
1116, 0.6666666666666666
1117, 0.6666666666666666
1118, 0.6666666666666666
1119, 0.6666666666666666
1120, 0.6666666666666666
1121, 0.6666666666666666
1122, 0.6666666666666666
1123, 0.6666666666666666
1124, 0.6666666666666666
1125, 0.6666666666666666
1126, 0.6666666666666666
1127, 0.6666666666666666
1128, 0.6666666666666666
1129, 0.6666666666666666
1130, 0.6666666666666666
1131, 0.6666666666666666
1132, 0.6666666666666666
1133, 0.6666666666666666
1134, 0.6666666666666666
1135, 0.6666666666666666
1136, 0.6666666666666666
1137, 0.6666666666666666
1138, 0.6666666666666666
1139, 0.6666666666666666
1140, 0.6666666666666666
1141, 0.6666666666666666
1142, 0.6666666666666666
1143, 0.6666666666666666
1144, 0.6666666666666666
1145, 0.6666666666666666
1146, 0.6666666666666666
1147, 0.6666666666666666
1148, 0.6666666666666666
1149, 0.6666666666666666
1150, 0.6666666666666666
1151, 0.6666666666666666
1152, 0.6666666666666666
1153, 0.6666666666666666
1154, 0.6666666666666666
1155, 0.6666666666666666
1156, 0.6666666666666666
1157, 0.6666666666666666
1158, 0.6666666666666666
1159, 0.6666666666666666
1160, 0.6666666666666666
1161, 0.6666666666666666
1162, 0.6666666666666666
1163, 0.6666666666666666
1164, 0.6666666666666666
